city_development_index,relevent_experience,education_level,company_size,training_hours,experience_num,last_new_job_num,training_per_experience,training_hours_log1p,city_ordinal,gender_ordinal,enrolled_university_ordinal,experience_level_ordinal,major_discipline_Arts,major_discipline_Business Degree,major_discipline_Humanities,major_discipline_No Major,major_discipline_Other,major_discipline_STEM,company_type_Early Stage Startup,company_type_Funded Startup,company_type_NGO,company_type_Other,company_type_Public Sector,company_type_Pvt Ltd,target
0.6959500804934896,0.625824487309791,1.2579699225840064,-0.09556967969339583,-0.8048898771869234,0.2760926255954091,-0.5871653798109829,-0.5086659514422268,-0.9637393575728473,98.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7365121115543425,0.625824487309791,-0.19403357731714047,-0.6420896816927294,1.360099913066617,1.1609879671906378,-0.5871653798109829,-0.14196705263840811,1.2682664421653171,102.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.6797252680691485,0.625824487309791,2.7099734224851533,-0.09556967969339583,0.1443748770011674,1.6034356379882522,-0.5871653798109829,-0.39140123603587634,0.5481605507017684,60.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-2.0298184067958216,0.625824487309791,-0.19403357731714047,0.9974703243052713,0.02779850367982294,-0.9037678298648959,-0.5871653798109829,0.18104202774369627,0.4443592244629891,73.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7365121115543425,0.625824487309791,-0.19403357731714047,0.9974703243052713,0.4274889264958612,0.42357518252794724,-0.5871653798109829,-0.21251271610475989,0.7645983000307689,102.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.6553880494326367,0.625824487309791,-0.19403357731714047,2.0905103283039383,4.374431851804239,-1.3462155006625103,-0.5871653798109829,8.770802089131738,2.1145705284652982,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.5452480699686073,0.625824487309791,-0.19403357731714047,-0.09556967969339583,1.609906427326641,-0.7562852729323578,-0.5871653798109829,0.9567441315609432,1.3705395907169158,45.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7365121115543425,0.625824487309791,1.2579699225840064,2.0905103283039383,-0.5051220600748947,1.6034356379882522,1.2142273777422727,-0.4925121386056377,-0.2294129975898772,102.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7365121115543425,-1.5978920931947924,-0.19403357731714047,0.9974703243052713,-0.7549285743349186,-1.198732943729972,-0.5871653798109829,-0.20300656287170538,-0.8004307403250543,102.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7365121115543425,0.625824487309791,-0.19403357731714047,2.0905103283039383,-0.9714275533602726,1.6034356379882522,1.8146916302600247,-0.5651045814762358,-1.8228461253350516,102.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.5499267686744193,-1.5978920931947924,1.2579699225840064,-0.09556967969339583,-0.12208540487619139,1.6034356379882522,1.8146916302600247,-0.4328826319619323,0.2939546522330388,135.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.6647601272481456,0.625824487309791,-0.19403357731714047,0.4509503223059377,-0.438506989605555,-0.4613201590672815,0.6137631252245209,-0.3051977101270412,-0.11779311927422237,20.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.6553880494326367,0.625824487309791,-0.19403357731714047,-0.09556967969339583,0.02779850367982294,1.6034356379882522,-0.5871653798109829,-0.40954934675352583,0.4443592244629891,15.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.6101473196659719,0.625824487309791,-0.19403357731714047,2.0905103283039383,-0.888158715273598,-0.3138376021347434,-1.1876296323287348,-0.5072034663294492,-1.3084947767250057,72.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.6647601272481456,0.625824487309791,-0.19403357731714047,-1.188609683692063,0.21098994747050712,-1.051250386797434,-0.5871653798109829,0.5289672360734908,0.603207165655654,20.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.6553880494326367,0.625824487309791,-0.19403357731714047,-0.09556967969339583,-0.17204670772819616,-0.16635504520220526,-0.5871653798109829,-0.26954963550308686,0.23866859575978405,15.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.7365121115543425,0.625824487309791,-0.19403357731714047,0.9974703243052713,-0.7049672714829138,-0.7562852729323578,-0.5871653798109829,-0.3646111678336318,-0.6589663814709791,102.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.2045270090574432,0.625824487309791,-0.19403357731714047,-1.188609683692063,-0.8048898771869234,-0.3138376021347434,-0.5871653798109829,-0.4755162888859342,-0.9637393575728473,101.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.6647601272481456,0.625824487309791,-0.19403357731714047,-0.09556967969339583,-0.005509031554846911,-0.3138376021347434,-0.5871653798109829,-0.1713193854281904,0.41273272668700095,20.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7365121115543425,0.625824487309791,2.7099734224851533,1.5439903263046046,0.6439879055212152,1.6034356379882522,-0.5871653798109829,-0.3136236186745213,0.9046222657357743,102.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-1.6647601272481456,0.625824487309791,-0.19403357731714047,-0.6420896816927294,-0.7049672714829138,-0.9037678298648959,-0.5871653798109829,-0.32088286296158114,-0.6589663814709791,20.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.7365121115543425,0.625824487309791,-0.19403357731714047,2.0905103283039383,0.6939492083732199,1.455953081055714,-1.1876296323287348,-0.29263600764050496,0.9344667462741952,102.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.6553880494326367,0.625824487309791,1.2579699225840064,0.9974703243052713,-0.8548511800389281,-0.3138376021347434,-0.5871653798109829,-0.4945285953520433,-1.1568924553590603,15.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7689617364030248,0.625824487309791,2.7099734224851533,2.0905103283039383,-0.888158715273598,1.6034356379882522,1.8146916302600247,-0.5521416452493433,-1.3084947767250057,103.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7365121115543425,-1.5978920931947924,-0.19403357731714047,-0.09556967969339583,-0.3885456867535502,-1.198732943729972,-1.1876296323287348,0.2152641793826924,-0.04117595965968615,102.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7365121115543425,-1.5978920931947924,-0.19403357731714047,-0.09556967969339583,-0.42185322198822006,-0.16635504520220526,-1.1876296323287348,-0.3551050146005773,-0.09163354331329965,102.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.7851865488273659,0.625824487309791,1.2579699225840064,0.4509503223059377,0.8105255816945645,1.6034356379882522,0.6137631252245209,-0.28769774622073635,1.0009985861256578,113.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.6831589755755071,-1.5978920931947924,-1.6460370772182875,-0.09556967969339583,-0.7882361095695885,-1.051250386797434,-1.1876296323287348,-0.32658655490141386,-0.9064600568654245,126.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7689617364030248,-1.5978920931947924,1.2579699225840064,-0.09556967969339583,-0.33858438390154544,-0.16635504520220526,-0.5871653798109829,-0.32658655490141386,0.030271940047798748,103.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-1.6647601272481456,-1.5978920931947924,-0.19403357731714047,1.5439903263046046,1.9762893149080092,-0.018872488269667146,-0.5871653798109829,0.3708194141054023,1.504666728260207,20.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.7365121115543425,0.625824487309791,-0.19403357731714047,0.4509503223059377,-0.9714275533602726,1.308470524123176,1.2142273777422727,-0.5632897704044708,-1.8228461253350516,102.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.7365121115543425,0.625824487309791,-0.19403357731714047,-1.7351296856913965,-0.8381974124215932,-0.7562852729323578,-0.5871653798109829,-0.4406603936980678,-1.0885197653520815,102.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.8906478295855825,0.625824487309791,-0.19403357731714047,-0.09556967969339583,0.2776050179398468,1.455953081055714,1.8146916302600247,-0.3605371021623227,0.6555342950849293,74.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.6647601272481456,0.625824487309791,-0.19403357731714047,-0.6420896816927294,0.8105255816945645,-0.3138376021347434,1.2142273777422727,0.1392149535182564,1.0009985861256578,20.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
-0.7399458190607011,-1.5978920931947924,-0.19403357731714047,-0.09556967969339583,-0.15539294011086124,-0.16635504520220526,0.6137631252245209,-0.2638459435632542,0.2574196869986479,122.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.6647601272481456,0.625824487309791,-0.19403357731714047,-0.09556967969339583,0.7772180464598946,-1.4936980575950485,0.013298872706768963,5.804882280418735,0.982411986618813,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7689617364030248,-1.5978920931947924,-0.19403357731714047,-0.09556967969339583,-0.3552381515188804,-0.16635504520220526,-0.5871653798109829,-0.33229024684124653,0.006987288505011707,103.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7365121115543425,0.625824487309791,-0.19403357731714047,-1.188609683692063,-0.17204670772819616,1.6034356379882522,-0.5871653798109829,-0.4406603936980678,0.23866859575978405,159.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7851865488273659,-1.5978920931947924,-1.6460370772182875,-0.09556967969339583,-0.8715049476562631,-1.4936980575950485,-1.1876296323287348,0.15822725998436543,-1.2299841242061562,113.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.121228911032718,-1.5978920931947924,-0.19403357731714047,-0.09556967969339583,-0.5717371305442344,-1.198732943729972,-0.5871653798109829,0.006128808255493546,-0.3541934053691113,90.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.5499267686744193,-1.5978920931947924,1.2579699225840064,-0.09556967969339583,-0.23866177819753587,-0.9037678298648959,-0.5871653798109829,-0.0014761143309501249,0.1601579432409346,135.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
-0.017941666177520004,0.625824487309791,-1.6460370772182875,-0.09556967969339583,-0.3552381515188804,1.6034356379882522,1.2142273777422727,-0.46917885339723125,0.006987288505011707,12.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.2045270090574432,-1.5978920931947924,-0.19403357731714047,-0.09556967969339583,-0.1887004753455311,-0.9037678298648959,-1.1876296323287348,0.03274603730804614,0.2195796289007885,101.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7365121115543425,0.625824487309791,-0.19403357731714047,2.0905103283039383,-0.9547737857429377,0.5710577394604853,1.8146916302600247,-0.5528330018481108,-1.698065717555817,102.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.4316743829982202,-1.5978920931947924,-1.6460370772182875,0.9974703243052713,-0.1887004753455311,-0.9037678298648959,-1.1876296323287348,0.03274603730804614,0.2195796289007885,39.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
-2.265078186948767,0.625824487309791,-0.19403357731714047,-0.09556967969339583,2.709055090070746,-0.7562852729323578,-0.5871653798109829,1.58415024494254,1.7307087775939776,10.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.7851865488273659,0.625824487309791,-0.19403357731714047,-0.6420896816927294,-0.9880813209776076,1.6034356379882522,1.8146916302600247,-0.5676971687216142,-1.9643104841891266,113.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.5499267686744193,0.625824487309791,1.2579699225840064,-1.188609683692063,-0.7049672714829138,-0.018872488269667146,0.013298872706768963,-0.46399367890647425,-0.6589663814709791,135.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7365121115543425,-1.5978920931947924,-0.19403357731714047,-0.09556967969339583,-1.0213888562122775,-0.018872488269667146,-0.5871653798109829,-0.5625119942308573,-2.320772199223132,102.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.5499267686744193,-1.5978920931947924,-0.19403357731714047,-0.09556967969339583,-0.3219306162842105,-1.198732943729972,-0.5871653798109829,0.2913134052471284,0.053055807370463254,135.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.20920570776325517,0.625824487309791,1.2579699225840064,-0.09556967969339583,0.02779850367982294,-0.9037678298648959,1.2142273777422727,0.18104202774369627,0.4443592244629891,66.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7365121115543425,-1.5978920931947924,-1.6460370772182875,-0.09556967969339583,-0.6383522010135741,-0.9037678298648959,0.6137631252245209,-0.2752533274429195,-0.4956577642231865,102.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-0.2045270090574432,-1.5978920931947924,-0.19403357731714047,-0.09556967969339583,-0.6050446657789043,-1.3462155006625103,-0.5871653798109829,0.2437826390818559,-0.42256609537609013,101.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7851865488273659,-1.5978920931947924,-1.6460370772182875,-0.09556967969339583,-0.07212410202418662,-0.6088027159998196,-1.1876296323287348,-0.08621668029417877,0.34649809794646313,113.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.5499267686744193,0.625824487309791,1.2579699225840064,-0.09556967969339583,0.2776050179398468,1.1609879671906378,-0.5871653798109829,-0.33709335584321093,0.6555342950849293,135.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-1.6647601272481456,-1.5978920931947924,-0.19403357731714047,-0.09556967969339583,-0.7882361095695885,-1.051250386797434,-1.1876296323287348,-0.32658655490141386,-0.9064600568654245,20.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.7365121115543425,0.625824487309791,-0.19403357731714047,-0.09556967969339583,3.5750510061721625,-0.6088027159998196,-0.5871653798109829,1.6982240837391938,1.947498464993536,102.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7365121115543425,0.625824487309791,1.2579699225840064,-1.7351296856913965,0.7106029759905549,1.308470524123176,-0.5871653798109829,-0.2752533274429195,0.9442309536232745,102.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7365121115543425,0.625824487309791,-0.19403357731714047,-0.6420896816927294,-0.9880813209776076,0.8660228533255616,-0.5871653798109829,-0.5631220147591816,-1.9643104841891266,102.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.6101473196659719,0.625824487309791,1.2579699225840064,-0.09556967969339583,-0.9547737857429377,-0.7562852729323578,0.013298872706768963,-0.5072034663294492,-1.698065717555817,72.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.6553880494326367,0.625824487309791,-0.19403357731714047,1.5439903263046046,-0.6883135038655789,-0.3138376021347434,1.8146916302600247,-0.4311542404650133,-0.6157191931623036,15.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.3957910506431784,0.625824487309791,1.2579699225840064,0.9974703243052713,-0.5550833629268995,1.6034356379882522,0.6137631252245209,-0.5002899003417732,-0.3215936332959687,172.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.20920570776325517,-1.5978920931947924,-1.6460370772182875,-0.09556967969339583,-0.5717371305442344,-0.3138376021347434,-1.1876296323287348,-0.3867921920440923,-0.3541934053691113,66.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.5452480699686073,-1.5978920931947924,-1.6460370772182875,-0.09556967969339583,0.061106038914492795,-1.198732943729972,-1.1876296323287348,0.7285964539676352,0.47506888185467294,45.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.517477143825737,-1.5978920931947924,-0.19403357731714047,-0.09556967969339583,-0.6216984333962392,0.42357518252794724,-0.5871653798109829,-0.46917885339723125,-0.45848170426548485,35.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7365121115543425,-1.5978920931947924,-1.6460370772182875,-0.09556967969339583,-0.33858438390154544,-1.3462155006625103,-0.5871653798109829,0.7000779942684717,0.030271940047798748,102.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.28565107117914895,0.625824487309791,1.2579699225840064,-0.09556967969339583,-0.9714275533602726,-0.018872488269667146,0.013298872706768963,-0.5469564707585862,-1.8228461253350516,36.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.6647601272481456,0.625824487309791,1.2579699225840064,-1.188609683692063,0.22764371508784206,-0.16635504520220526,-0.5871653798109829,-0.1326610289471021,0.6165332407087473,20.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.7365121115543425,0.625824487309791,1.2579699225840064,-0.6420896816927294,0.6439879055212152,-1.198732943729972,-0.5871653798109829,1.39402718028145,0.9046222657357743,102.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6101473196659719,0.625824487309791,-1.6460370772182875,-0.09556967969339583,-0.4551607572228899,-1.198732943729972,-0.5871653798109829,0.1392149535182564,-0.14461503286093366,72.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.6553880494326367,0.625824487309791,-0.19403357731714047,-0.6420896816927294,-0.6050446657789043,-0.018872488269667146,0.013298872706768963,-0.4328826319619323,-0.42256609537609013,15.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7365121115543425,0.625824487309791,-0.19403357731714047,2.0905103283039383,0.5773728350518755,-0.4613201590672815,1.2142273777422727,0.12970880028520196,0.8634749968419778,102.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7770741426151954,-1.5978920931947924,1.2579699225840064,-0.09556967969339583,3.7748962175801815,0.42357518252794724,-0.5871653798109829,0.6063744838283631,1.9918007665694217,88.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.7365121115543425,0.625824487309791,-3.0980405771194346,-0.09556967969339583,-0.7549285743349186,0.12861006866287097,1.2142273777422727,-0.4881911598633403,-0.8004307403250543,102.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.5499267686744193,0.625824487309791,-0.19403357731714047,-1.7351296856913965,-0.4551607572228899,-0.7562852729323578,0.013298872706768963,-0.2220188693378144,-0.14461503286093366,135.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7365121115543425,0.625824487309791,-0.19403357731714047,2.0905103283039383,1.5099838216226313,1.6034356379882522,1.8146916302600247,-0.1788090819148394,1.3308070967058734,102.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.5499267686744193,-1.5978920931947924,1.2579699225840064,-0.09556967969339583,-0.5883908981615693,-0.4613201590672815,-0.5871653798109829,-0.3693642444501591,-0.38782826203650694,135.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7365121115543425,0.625824487309791,-0.19403357731714047,1.5439903263046046,0.9437557226332439,1.0135054102580998,1.8146916302600247,-0.1966691273830024,1.0722462005507718,102.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
